time,download
1659954114.0,144.00
1659954174.0,144.00
1659954234.0,144.00
1659954354.0,144.00
1659954414.0,144.00
1659954474.0,144.00
1659954534.0,144.00
1659954594.0,144.00
1659954714.0,144.00
1659954774.0,144.00
1659954894.0,144.00
1659954954.0,144.00
1659955038.0,320.00
1659955074.0,144.00
1659955968.0,1.79
1659955998.0,14.60
1659956478.0,320.00
1659956574.0,764.00
1659956706.0,480.00
1659956766.0,1.23
1659956838.0,5.29
1659957228.0,2.37
1659957252.0,144.00
1659957648.0,336.00
1659957654.0,672.00
1659957666.0,336.00
1659957672.0,336.00
1659957678.0,336.00
1659957684.0,672.00
1659957690.0,336.00
1659957702.0,672.00
1659957708.0,336.00
1659957732.0,336.00
1659957858.0,3.68
1659957960.0,672.00
1659957966.0,336.00
1659957972.0,336.00
1659957978.0,336.00
1659957984.0,336.00
1659957990.0,672.00
1659958008.0,336.00
1659958014.0,336.00
1659958020.0,336.00
1659958158.0,76.40
1659958260.0,336.00
1659958266.0,672.00
1659958272.0,0.98
1659958290.0,1.64
1659958296.0,336.00
1659958302.0,336.00
1659958458.0,27.80
1659958548.0,336.00
1659958560.0,336.00
1659958566.0,672.00
1659958572.0,672.00
1659958584.0,336.00
1659958596.0,672.00
1659958608.0,336.00
1659958614.0,336.00
1659958620.0,336.00
1659958758.0,27.80
1659958848.0,336.00
1659958860.0,672.00
1659958866.0,1.31
1659958872.0,336.00
1659958878.0,672.00
1659958884.0,1.12
1659958890.0,58.00
1659958896.0,68.90
1659958902.0,54.60
1659958908.0,81.50
1659958914.0,51.80
1659958920.0,53.30
1659958938.0,336.00
1659959058.0,27.80
1659959154.0,364.00
1659959166.0,144.00
1659959358.0,27.80
1659959658.0,27.80
1659959958.0,27.80
1659960072.0,144.00
1659960114.0,144.00
1659960222.0,144.00
1659960258.0,27.80
1659960276.0,144.00
1659960294.0,144.00
1659960396.0,144.00
1659960414.0,144.00
1659960432.0,1.25
1659960468.0,144.00
1659960528.0,144.00
1659960558.0,27.60
1659960672.0,144.00
1659960696.0,144.00
1659960756.0,144.00
1659960768.0,144.00
1659960858.0,27.80
1659960882.0,144.00
1659960936.0,144.00
1659960972.0,144.00
1659961056.0,144.00
1659961158.0,1.55
1659961176.0,144.00
1659961224.0,136.00
1659963235.0,144.00
1659963365.0,0.98
1659963371.0,1.31
1659963380.0,1.31
1659963386.0,336.00
1659963394.0,336.00
1659963401.0,336.00
1659963416.0,336.00
1659963649.0,336.00
1659963875.0,144.00
1659964076.0,304.00
1659964114.0,144.00
1659964189.0,748.00
1659964294.0,144.00
1659964676.0,304.00
1659964856.0,144.00
1659964984.0,144.00
1659965276.0,304.00
1659965456.0,144.00
1659965846.0,4.40
1659965861.0,1.53
1659965876.0,512.00
1659966476.0,304.00
1659966650.0,336.00
1659966956.0,336.00
1659967076.0,304.00
1659967226.0,144.00
1659967250.0,336.00
1659967256.0,336.00
1659967346.0,144.00
1659967406.0,144.00
1659967466.0,26.40
1659967526.0,144.00
1659967586.0,144.00
1659967646.0,144.00
1659967661.0,144.00
1659967676.0,304.00
1659967766.0,28.10
1659967826.0,144.00
1659967946.0,144.00
1659968006.0,144.00
1659968029.0,480.00
1659968081.0,144.00
1659968126.0,144.00
1659968141.0,144.00
1659968201.0,144.00
1659968276.0,304.00
1659968321.0,144.00
1659968441.0,144.00
1659968501.0,144.00
1659968561.0,144.00
1659968666.0,4.22
1659968741.0,288.00
1659968765.0,4.81
1659968801.0,144.00
1659968846.0,144.00
1659968861.0,144.00
1659968876.0,304.00
1659968906.0,144.00
1659968921.0,144.00
1659968966.0,76.70
1659969041.0,144.00
1659969095.0,144.00
1659969206.0,144.00
1659969266.0,28.10
1659969281.0,144.00
1659969341.0,288.00
1659969349.0,0.98
1659969356.0,1.97
1659969365.0,2.95
1659969371.0,2.30
1659969380.0,0.98
1659969386.0,672.00
1659969401.0,144.00
1659969461.0,144.00
1659969476.0,304.00
1659969506.0,144.00
1659969521.0,144.00
